IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,skor_status_wilayah,skor_karakteristik_khusus,sektor_pertanian,sektor_industri,sektor_jasa,status_perkotaan,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,kelengkapan_kesehatan,kelengkapan_ekonomi,cluster,total_penduduk,total_kk,cluster_label,cluster_label_detail,final_label
3522030002,BOJONEGORO,TAMBAKREJO,NAPIS,2,-7.2918308,2,111.5960174,100.0,75.0,0.0,48.926646632052936,43.33333333333333,4.545454545454546,6.137479541734861,67.61101619625586,100.0,40.0,0.0,100.0,25.0,68.75,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,3,12220,3055,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522030003,BOJONEGORO,TAMBAKREJO,NGRANCANG,2,-7.2823477,2,111.6001079,100.0,75.0,0.0,26.2751865610951,43.33333333333333,0.0,10.236578707916289,40.0,100.0,0.0,0.0,100.0,37.5,75.0,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,3,4396,1099,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522030004,BOJONEGORO,TAMBAKREJO,TURI,2,-7.2909263,2,111.693127,100.0,43.75,42.5,75.9699820256392,43.33333333333333,0.0,26.647286821705425,100.0,100.0,40.0,75.0,75.0,12.5,60.0,0.0,0.0,1,0,0,0,1,1,1,3,0,1,2,0,0,4128,1032,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030005,BOJONEGORO,TAMBAKREJO,MULYOREJO,2,-7.2811301,2,111.6994634,100.0,50.0,0.0,75.66074023132651,56.66666666666666,0.0,9.075907590759076,80.0,100.0,40.0,0.0,100.0,50.0,75.0,0.0,65.0,1,0,0,0,1,1,1,3,0,1,2,0,0,6060,1515,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030006,BOJONEGORO,TAMBAKREJO,KACANGAN,2,-7.2775185,2,111.722686,100.0,50.0,15.0,77.27504875104466,50.83333333333333,0.0,23.674242424242426,100.0,100.0,0.0,40.0,100.0,50.0,61.25,0.0,30.0,1,0,0,0,1,1,1,2,0,0,2,1,0,2112,528,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030007,BOJONEGORO,TAMBAKREJO,SENDANGREJO,2,-7.2725206,2,111.7162465,99.46949602122017,50.0,25.0,1.0620917246256272,43.33333333333333,0.0,23.20954907161804,20.0,100.0,0.0,0.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,3,1508,377,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522030008,BOJONEGORO,TAMBAKREJO,DOLOKGEDE,2,-7.2535131,2,111.7073073,100.0,75.0,0.0,75.4943315804739,71.66666666666666,0.0,15.432098765432098,80.0,100.0,0.0,0.0,100.0,100.0,75.0,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,1,0,1620,405,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030009,BOJONEGORO,TAMBAKREJO,MALING MATI,2,-7.2857656,2,111.6586263,100.0,75.0,0.0,44.07520876905062,56.66666666666666,0.0,12.484394506866415,61.99045596064982,100.0,0.0,40.0,100.0,50.0,75.0,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,1,3,6408,1602,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522030010,BOJONEGORO,TAMBAKREJO,TAMBAK REJO,2,-7.2700704,2,111.6203151,100.0,50.0,0.0,59.7730989505973,50.83333333333333,0.0,11.105626850937808,77.45880199245842,100.0,0.0,40.0,100.0,37.5,68.75,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,1,3,4052,1013,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522030011,BOJONEGORO,TAMBAKREJO,BAKALAN,2,-7.2677906,2,111.6168096,100.0,75.0,0.0,79.50138125474362,50.83333333333333,0.0,8.02997858672377,100.0,100.0,80.0,0.0,100.0,50.0,68.75,0.0,35.0,1,0,0,0,1,1,1,4,0,1,2,0,0,3736,934,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030012,BOJONEGORO,TAMBAKREJO,JAWIK,1,-7.2532619,2,111.6049099,100.0,75.0,0.0,55.90715961006977,43.33333333333333,0.0,8.632596685082873,68.46100334027678,100.0,0.0,0.0,50.0,25.0,68.75,60.0,35.0,1,0,0,1,1,1,1,2,0,0,2,0,0,2896,724,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030013,BOJONEGORO,TAMBAKREJO,SUKOREJO,1,-7.2612928,2,111.5991555,100.0,75.0,0.0,56.75541090474988,50.83333333333333,38.63636363636363,18.203883495145632,73.60814426532637,100.0,40.0,0.0,100.0,25.0,81.25,60.0,0.0,1,0,0,1,1,1,1,3,0,0,3,3,0,5768,1442,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030014,BOJONEGORO,TAMBAKREJO,GADING,2,-7.2419275,2,111.5961879,100.0,75.0,0.0,57.72233345831103,43.33333333333333,41.36363636363636,8.741258741258742,73.38667414727317,100.0,0.0,0.0,50.0,37.5,75.0,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,0,2288,572,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030015,BOJONEGORO,TAMBAKREJO,PENGKOL,2,-7.2330142,2,111.5912938,100.0,75.0,0.0,35.67786354785132,43.33333333333333,0.0,14.434180138568127,27.26504946503551,100.0,40.0,0.0,100.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,0,3,1732,433,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522030016,BOJONEGORO,TAMBAKREJO,TANJUNG,2,-7.2518494,2,111.6000493,100.0,75.0,0.0,98.48967302522652,43.33333333333333,0.0,9.025270758122744,100.0,100.0,0.0,0.0,50.0,37.5,75.0,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,0,2216,554,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522030017,BOJONEGORO,TAMBAKREJO,GAMONGAN,2,-7.2474532,2,111.6211595,100.0,50.0,0.0,49.372273202470325,43.33333333333333,0.0,5.319148936170212,67.61101619625586,100.0,0.0,0.0,100.0,50.0,68.75,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,0,3,4700,1175,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522030018,BOJONEGORO,TAMBAKREJO,KALISUMBER,2,-7.2550084,2,111.655192,100.0,75.0,0.0,64.46378370363078,56.66666666666666,0.0,6.762849413886384,66.27337927163232,100.0,0.0,75.0,100.0,50.0,68.75,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,0,3,4436,1109,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522040007,BOJONEGORO,NGAMBON,NGLAMPIN,2,-7.3042646,2,111.7198074,100.0,75.0,6.25,75.24326159184925,50.83333333333333,0.0,36.45200486026731,80.0,100.0,0.0,40.0,50.0,37.5,68.75,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,0,0,3292,823,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522040008,BOJONEGORO,NGAMBON,KARANGMANGU,2,-7.3070221,2,111.7375617,100.0,100.0,25.0,87.64448147949037,43.33333333333333,35.0,40.78947368421053,100.0,100.0,0.0,40.0,50.0,25.0,68.75,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,0,0,1900,475,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522040009,BOJONEGORO,NGAMBON,NGAMBON,1,-7.2908696,2,111.7242977,100.0,100.0,25.0,77.61549547626038,58.33333333333333,35.90909090909091,28.20665083135392,100.0,100.0,100.0,100.0,100.0,37.5,75.0,60.0,0.0,1,0,0,1,1,1,1,4,1,0,3,2,0,3368,842,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522040010,BOJONEGORO,NGAMBON,SENGON,2,-7.2962225,2,111.7116403,100.0,75.0,25.0,51.1913241415712,43.33333333333333,1.818181818181818,12.112403100775191,70.49840622527181,100.0,0.0,0.0,75.0,37.5,75.0,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,0,3,4128,1032,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522040011,BOJONEGORO,NGAMBON,BONDOL,1,-7.2856936,2,111.7143626,100.0,75.0,25.0,76.12632512006712,50.83333333333333,35.0,10.548523206751057,100.0,100.0,0.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,2,0,1,2,1,0,2844,711,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522041001,BOJONEGORO,SEKAR,MIYONO,1,-7.4053298,2,111.7376766,70.0,75.0,0.0,75.0,43.33333333333333,0.0,8.397312859884837,100.0,60.0,60.0,0.0,50.0,75.0,93.75,60.0,65.0,1,0,0,1,1,1,1,4,1,0,2,0,0,4168,1042,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522041002,BOJONEGORO,SEKAR,SEKAR,1,-7.428033097,2,111.7510407,70.0,75.0,0.0,75.0,43.33333333333333,0.0,15.309246785058177,100.0,60.0,0.0,0.0,50.0,50.0,93.75,60.0,65.0,1,0,0,1,1,1,1,2,0,0,3,1,0,6532,1633,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522041003,BOJONEGORO,SEKAR,KLINO,1,-7.4456747,2,111.7797304,100.0,75.0,15.0,75.14907244236183,43.33333333333333,35.90909090909091,7.4460163812360385,100.0,60.0,40.0,0.0,50.0,75.0,81.25,60.0,65.0,1,0,0,1,1,1,1,3,0,1,2,0,0,5372,1343,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522041004,BOJONEGORO,SEKAR,DELING,2,-7.3877314,2,111.7615614,100.0,75.0,15.0,75.0,43.33333333333333,0.0,12.117822520507085,100.0,60.0,0.0,0.0,50.0,50.0,81.25,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,5364,1341,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522041005,BOJONEGORO,SEKAR,BARENG,1,-7.3943475,2,111.7250149,70.0,75.0,0.0,75.0,43.33333333333333,0.0,4.820936639118457,100.0,100.0,0.0,0.0,50.0,50.0,81.25,60.0,65.0,1,0,0,1,1,1,1,2,0,1,2,0,0,7260,1815,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522041006,BOJONEGORO,SEKAR,BOBOL,1,-7.3812539,2,111.6784515,70.0,68.75,0.0,75.0,43.33333333333333,35.90909090909091,8.56555504796711,100.0,100.0,40.0,0.0,50.0,75.0,81.25,60.0,65.0,1,0,0,1,1,1,1,3,0,1,2,1,0,8756,2189,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522050008,BOJONEGORO,BUBULAN,BUBULAN,1,-7.3263344,2,111.8062932,100.0,75.0,15.0,77.91302538493551,58.33333333333333,38.63636363636363,8.267195767195766,100.0,100.0,40.0,35.0,100.0,50.0,75.0,60.0,35.0,1,0,0,1,1,1,1,3,0,0,2,3,0,6048,1512,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522050009,BOJONEGORO,BUBULAN,CANCUNG,1,-7.326269,2,111.8105777,100.0,75.0,75.0,77.33536287487937,35.83333333333333,39.54545454545455,19.88335100742312,100.0,100.0,80.0,0.0,100.0,50.0,75.0,60.0,35.0,1,0,0,1,0,1,1,4,0,0,3,1,0,3772,943,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522050010,BOJONEGORO,BUBULAN,CLEBUNG,2,-7.3294387,2,111.8382667,70.0,75.0,32.5,79.04862062875492,50.83333333333333,59.77272727272727,13.902932254802831,100.0,100.0,40.0,0.0,100.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,0,3956,989,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522050011,BOJONEGORO,BUBULAN,SUMBER BENDO,1,-7.3255723,2,111.8572796,70.0,75.0,15.0,78.69040166068075,43.33333333333333,3.636363636363636,15.841013824884794,100.0,100.0,0.0,0.0,100.0,50.0,75.0,60.0,35.0,1,0,0,1,1,1,1,2,0,0,2,1,0,3472,868,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522050012,BOJONEGORO,BUBULAN,NGOROGUNUNG,2,-7.3252224,2,111.8628968,70.0,75.0,15.0,77.0060550109412,43.33333333333333,36.81818181818182,13.77755511022044,100.0,100.0,40.0,0.0,100.0,50.0,81.25,0.0,35.0,1,0,0,0,1,1,1,3,0,0,2,0,0,3992,998,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522051001,BOJONEGORO,GONDANG,KRONDONAN,2,-7.4278067,2,111.7803838,70.0,68.75,15.0,76.15280781242954,43.33333333333333,0.0,10.79654510556622,80.0,100.0,40.0,0.0,50.0,37.5,72.5,0.0,65.0,1,0,0,0,1,1,1,3,0,0,2,0,0,4168,1042,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522051002,BOJONEGORO,GONDANG,SAMBONGREJO,2,-7.4176007,2,111.8403398,100.0,75.0,15.0,51.06303162880671,50.83333333333333,0.0,5.162241887905605,80.0,100.0,0.0,0.0,50.0,37.5,81.25,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,6780,1695,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522051003,BOJONEGORO,GONDANG,PAJENG,2,-7.423447,2,111.8875047,100.0,75.0,15.0,50.40830242710795,43.33333333333333,35.90909090909091,10.197144799456154,80.0,100.0,40.0,0.0,50.0,50.0,81.25,0.0,65.0,1,0,0,0,1,1,1,3,0,1,2,1,0,5884,1471,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522051004,BOJONEGORO,GONDANG,GONDANG,2,-7.3964871,2,111.8494376,100.0,75.0,15.0,75.33064292335578,70.0,0.0,27.869529314616017,80.0,100.0,40.0,35.0,100.0,100.0,81.25,0.0,65.0,1,0,0,0,1,1,1,3,0,1,3,1,0,4844,1211,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522051005,BOJONEGORO,GONDANG,JARI,2,-7.4057844,2,111.8176111,70.0,75.0,15.0,76.05928195815837,43.33333333333333,0.0,11.574074074074073,80.0,100.0,0.0,0.0,50.0,37.5,75.0,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,3024,756,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522051006,BOJONEGORO,GONDANG,SENGATEN,2,-7.4019108,2,111.8436757,100.0,75.0,15.0,81.49630439826325,71.66666666666666,0.0,8.112094395280236,100.0,100.0,40.0,35.0,50.0,75.0,81.25,0.0,65.0,1,0,0,0,1,1,1,3,0,1,2,2,0,6780,1695,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522051007,BOJONEGORO,GONDANG,PRAGELAN,2,-7.3960916,2,111.7923267,70.0,68.75,15.0,50.0,56.66666666666666,0.0,14.721627408993577,100.0,100.0,0.0,0.0,50.0,37.5,60.0,0.0,65.0,1,0,0,0,1,1,1,2,0,0,2,0,0,3736,934,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060001,BOJONEGORO,TEMAYANG,KEDUNGSUMBER,2,-7.3487369,2,111.9021482,100.0,43.75,15.0,37.81415525044729,43.33333333333333,0.0,6.28140703517588,55.37698630053675,60.0,0.0,75.0,100.0,50.0,27.5,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,4776,1194,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060002,BOJONEGORO,TEMAYANG,SOKO,2,-7.4220665,2,111.9295407,100.0,56.25,15.0,54.089529687143205,43.33333333333333,0.0,13.736263736263735,74.90743562457185,100.0,40.0,35.0,50.0,50.0,30.0,0.0,65.0,1,0,0,0,1,1,1,3,0,0,2,0,0,3640,910,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060003,BOJONEGORO,TEMAYANG,PAPRINGAN,2,-7.3412234,2,111.9243476,99.96172248803828,75.0,15.0,76.91583052719551,43.33333333333333,35.0,26.31578947368421,100.0,100.0,0.0,75.0,50.0,50.0,75.0,0.0,30.0,1,0,0,0,1,1,1,2,0,0,2,0,0,4180,1045,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060004,BOJONEGORO,TEMAYANG,KEDUNGSARI,2,-7.3450905,2,111.9118425,100.0,100.0,15.0,67.52720392764644,50.83333333333333,35.90909090909091,9.124087591240876,90.74037567654516,100.0,0.0,35.0,50.0,50.0,81.25,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,3288,822,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060005,BOJONEGORO,TEMAYANG,BAKULAN,2,-7.3398844,2,111.8919007,70.0,75.0,15.0,67.75103695820964,43.33333333333333,7.272727272727272,8.571428571428573,91.30124434985156,100.0,0.0,0.0,100.0,37.5,75.0,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,3500,875,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060006,BOJONEGORO,TEMAYANG,TEMAYANG,1,-7.3334973,2,111.9174036,100.0,100.0,15.0,76.24954133899263,43.33333333333333,35.0,16.470180305131763,100.0,100.0,100.0,0.0,50.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,4,1,0,3,3,0,5768,1442,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060007,BOJONEGORO,TEMAYANG,PANDANTOYO,2,-7.3240752,2,111.9211213,100.0,50.0,0.0,36.00711478545146,50.83333333333333,0.0,10.245901639344265,53.20853774254176,100.0,0.0,75.0,50.0,50.0,68.75,0.0,65.0,1,0,0,0,1,1,1,2,0,0,2,0,3,3904,976,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522060008,BOJONEGORO,TEMAYANG,BELUN,2,-7.3157319,2,111.9154723,99.95872033023736,75.0,0.0,17.684412045769918,85.0,0.0,7.739938080495355,60.72543243612036,100.0,80.0,35.0,50.0,50.0,68.75,0.0,30.0,1,0,0,0,1,1,1,4,0,0,2,0,3,3876,969,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522060009,BOJONEGORO,TEMAYANG,JONO,2,-7.3117224,2,111.8980129,100.0,100.0,15.0,76.5640960163432,50.83333333333333,35.0,4.8828125,100.0,100.0,0.0,35.0,50.0,50.0,75.0,0.0,65.0,1,0,0,0,1,1,1,2,0,0,2,2,0,7168,1792,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522060010,BOJONEGORO,TEMAYANG,NGUJUNG,2,-7.3115546,2,111.9200966,100.0,25.0,0.0,0.0,70.0,35.90909090909091,8.84433962264151,40.0,100.0,40.0,75.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,1,3,3392,848,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522060011,BOJONEGORO,TEMAYANG,PANCUR,2,-7.2850172,2,111.9165222,100.0,43.75,0.0,0.0,20.83333333333333,0.0,9.904912836767036,40.0,60.0,0.0,35.0,50.0,37.5,60.0,0.0,0.0,1,0,0,0,0,1,1,2,0,0,2,0,3,2524,631,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522060012,BOJONEGORO,TEMAYANG,BUNTALAN,2,-7.28166,2,111.9033617,99.78339350180504,75.0,40.0,25.361379585003483,70.0,35.90909090909091,11.28158844765343,40.0,100.0,0.0,0.0,100.0,50.0,75.0,0.0,65.0,1,0,0,0,1,1,1,2,0,0,2,1,3,4432,1108,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522070001,BOJONEGORO,SUGIHWARAS,DRENGES,2,-7.3491883,2,111.9875167,100.0,75.0,41.25,84.89244727513069,43.33333333333333,44.09090909090909,14.705882352941178,80.0,100.0,0.0,40.0,100.0,37.5,68.75,0.0,65.0,1,0,0,0,1,1,1,2,0,0,2,0,0,1700,425,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070002,BOJONEGORO,SUGIHWARAS,BARENG,2,-7.3430968,2,111.9812718,99.96899224806202,75.0,63.75,72.92599161353752,43.33333333333333,37.72727272727273,7.751937984496125,88.19936249010871,100.0,0.0,0.0,100.0,25.0,81.25,0.0,65.0,1,0,0,0,1,1,1,2,0,0,2,0,0,5160,1290,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070003,BOJONEGORO,SUGIHWARAS,ALASGUNG,2,-7.3209081,2,111.9590483,100.0,75.0,0.0,36.7542456548177,43.33333333333333,35.90909090909091,8.045052292839904,51.01263913834353,100.0,0.0,0.0,75.0,25.0,81.25,0.0,35.0,1,0,0,0,1,1,1,2,0,1,2,0,3,4972,1243,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522070004,BOJONEGORO,SUGIHWARAS,PANUNGGALAN,2,-7.3432304,2,111.9812277,99.77528089887642,75.0,60.0,41.840487509189245,43.33333333333333,37.72727272727273,18.25842696629213,57.23926295573105,100.0,40.0,0.0,75.0,62.5,75.0,0.0,0.0,1,0,0,0,1,1,1,3,0,0,2,0,3,3560,890,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522070005,BOJONEGORO,SUGIHWARAS,WEDORO,2,-7.3049565,2,111.9890775,100.0,75.0,0.0,63.37642719627318,58.33333333333333,35.0,16.5929203539823,77.54745960507412,100.0,0.0,0.0,50.0,50.0,68.75,0.0,65.0,1,0,0,0,1,1,1,2,0,0,2,0,0,2712,678,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070006,BOJONEGORO,SUGIHWARAS,BULU,2,-7.3057775,2,111.9715774,100.0,75.0,0.0,67.12196050699228,43.33333333333333,40.45454545454545,30.62613430127042,66.18618658098026,100.0,0.0,0.0,100.0,37.5,68.75,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,0,4408,1102,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070007,BOJONEGORO,SUGIHWARAS,SIWALAN,1,-7.3105273,2,111.9565992,99.9736147757256,75.0,6.25,73.06110176121126,77.5,6.363636363636363,8.24538258575198,94.97928021511882,100.0,0.0,0.0,50.0,37.5,68.75,60.0,35.0,1,0,0,1,1,1,1,2,0,0,2,0,0,6064,1516,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070008,BOJONEGORO,SUGIHWARAS,GLAGAHAN,2,-7.3020921,2,111.9228234,100.0,75.0,0.0,79.88303146565684,50.83333333333333,0.0,8.130081300813007,100.0,100.0,0.0,40.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,0,2460,615,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070009,BOJONEGORO,SUGIHWARAS,PANEMON,2,-7.2959543,2,111.9233553,100.0,75.0,0.0,27.634266974893823,56.66666666666666,40.45454545454545,9.137426900584794,40.0,100.0,0.0,0.0,50.0,50.0,75.0,0.0,35.0,1,0,0,0,1,1,1,2,0,0,2,0,3,2736,684,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522070010,BOJONEGORO,SUGIHWARAS,SUGIHWARAS,1,-7.294948,2,111.9548708,100.0,75.0,25.0,65.73521605326343,100.0,40.45454545454545,12.80892103676914,67.88434095409336,100.0,100.0,40.0,50.0,50.0,75.0,60.0,35.0,1,0,0,1,1,1,1,4,1,0,3,3,0,6636,1659,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070011,BOJONEGORO,SUGIHWARAS,TRATE,1,-7.2990909,2,111.9680078,100.0,75.0,15.0,100.0,58.33333333333333,35.0,10.97867001254705,80.0,100.0,40.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,3,0,0,2,0,0,3188,797,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070012,BOJONEGORO,SUGIHWARAS,NGLAJANG,2,-7.2941387,2,111.9865382,100.0,75.0,21.25,77.71157052043247,43.33333333333333,9.090909090909092,11.28668171557562,100.0,60.0,0.0,0.0,100.0,50.0,62.5,0.0,30.0,1,0,0,0,1,1,1,2,0,0,2,0,0,1772,443,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070013,BOJONEGORO,SUGIHWARAS,KEDUNGDOWO,2,-7.2828816,2,111.9817931,100.0,75.0,15.0,35.581622097882175,43.33333333333333,37.72727272727273,15.856236786469346,40.0,100.0,0.0,0.0,100.0,50.0,62.5,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,3,1892,473,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3522070014,BOJONEGORO,SUGIHWARAS,GLAGAH WANGI,1,-7.2932662,2,111.9599788,100.0,75.0,0.0,76.52362473433737,64.16666666666666,0.0,6.659056316590563,100.0,100.0,0.0,0.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,2,0,0,2,1,0,5256,1314,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070015,BOJONEGORO,SUGIHWARAS,JATITENGAH,2,-7.2808018,2,111.9288456,100.0,75.0,0.0,64.87415444482983,50.83333333333333,0.0,20.49180327868853,84.40284591418057,100.0,0.0,0.0,50.0,50.0,75.0,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,0,0,1952,488,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070016,BOJONEGORO,SUGIHWARAS,BALONGREJO,1,-7.2807488,2,111.9541385,100.0,75.0,0.0,75.48593274294157,50.83333333333333,1.818181818181818,20.22653721682848,100.0,100.0,0.0,0.0,50.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,2,0,0,2,1,0,4944,1236,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3522070017,BOJONEGORO,SUGIHWARAS,GENJOR,2,-7.266931,2,111.95802,100.0,75.0,0.0,77.36461759951099,64.16666666666666,35.90909090909091,4.921259842519685,100.0,100.0,0.0,0.0,50.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,2,0,0,1,0,0,3048,762,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
