NAMA_KAB,NAMA_KEC,NAMA_DESA
MADIUN,DAGANGAN,MENDAK
MADIUN,DAGANGAN,SEGULUNG
MADIUN,DAGANGAN,PADAS
MADIUN,DAGANGAN,NGRANGET
MADIUN,DAGANGAN,JOHO
MADIUN,DAGANGAN,KEPET
MADIUN,DAGANGAN,DAGANGAN
MADIUN,DAGANGAN,JETIS
MADIUN,DAGANGAN,PRAMBON
MADIUN,DAGANGAN,BANJAREJO
MADIUN,DAGANGAN,MRUWAK
MADIUN,DAGANGAN,BANJARSARI WETAN
MADIUN,DAGANGAN,BANJARSARI KULON
MADIUN,DAGANGAN,SEWULAN
MADIUN,DAGANGAN,SUKOSARI
MADIUN,WUNGU,SIDOREJO
MADIUN,WUNGU,PILANGREJO
MADIUN,WUNGU,MUNGGUT
MADIUN,WUNGU,MOJOPURNO
MADIUN,WUNGU,KARANGREJO
MADIUN,WUNGU,BRUMBUN
MADIUN,WUNGU,KRESEK
MADIUN,WUNGU,WUNGU
MADIUN,WUNGU,MOJORAYUNG
MADIUN,WUNGU,BANTENGAN
MADIUN,WUNGU,TEMPURSARI
MADIUN,WUNGU,NGLANDUK
MADIUN,WUNGU,NGLAMBANGAN
MADIUN,WUNGU,SOBRAH
MADIUN,KARE,BODAG
MADIUN,KARE,KEPEL
MADIUN,KARE,KARE
MADIUN,KARE,BOLO
MADIUN,KARE,KUWIRAN
MADIUN,KARE,RANDUALAS
MADIUN,KARE,CERMO
MADIUN,KARE,MORANG
MADIUN,GEMARANG,BATOK
MADIUN,GEMARANG,DURENAN
MADIUN,GEMARANG,WINONG
MADIUN,GEMARANG,TAWANGREJO
MADIUN,GEMARANG,GEMARANG
MADIUN,GEMARANG,SEBAYI
MADIUN,GEMARANG,NAMPU
MADIUN,SARADAN,BAJULAN
MADIUN,SARADAN,SUKOREJO
MADIUN,SARADAN,NGEPEH
MADIUN,SARADAN,BONGSOPOTRO
MADIUN,SARADAN,SIDOREJO
MADIUN,SARADAN,SUGIHWARAS
MADIUN,SARADAN,BANDUNGAN
MADIUN,SARADAN,PAJARAN
MADIUN,SARADAN,KLUMUTAN
MADIUN,SARADAN,SUMBERSARI
MADIUN,SARADAN,BENER
MADIUN,SARADAN,TULUNG
MADIUN,SARADAN,SAMBIREJO
MADIUN,SARADAN,SUMBERBENDO
MADIUN,SARADAN,KLANGON
MADIUN,PILANGKENCENG,PURWOREJO
MADIUN,PILANGKENCENG,WONOAYU
MADIUN,PILANGKENCENG,KEDUNGREJO
MADIUN,PILANGKENCENG,KEDUNGMARON
MADIUN,PILANGKENCENG,DUREN
MADIUN,PILANGKENCENG,SUMBERGANDU
MADIUN,PILANGKENCENG,PILANGKENCENG
MADIUN,PILANGKENCENG,MUNENG
MADIUN,PILANGKENCENG,PULEREJO
MADIUN,PILANGKENCENG,NGALE
MADIUN,PILANGKENCENG,KREBET
MADIUN,PILANGKENCENG,KEDUNG BANTENG
MADIUN,PILANGKENCENG,LUWORO
MADIUN,PILANGKENCENG,GANDUL
MADIUN,PILANGKENCENG,NGENGOR
MADIUN,PILANGKENCENG,KENONGOREJO
MADIUN,PILANGKENCENG,BULU
MADIUN,PILANGKENCENG,DAWUHAN
MADIUN,MEJAYAN,BLABAKAN
MADIUN,MEJAYAN,WONOREJO
MADIUN,MEJAYAN,KEBONAGUNG
MADIUN,MEJAYAN,DARMOREJO
MADIUN,MEJAYAN,KALIGUNTING
MADIUN,MEJAYAN,SIDODADI
MADIUN,MEJAYAN,KUNCEN
MADIUN,MEJAYAN,KLECOREJO
MADIUN,MEJAYAN,KALIABU
MADIUN,MEJAYAN,KRAJAN
MADIUN,MEJAYAN,PANDEYAN
MADIUN,MEJAYAN,MEJAYAN
MADIUN,MEJAYAN,BANGUNSARI
MADIUN,MEJAYAN,NGAMPEL
MADIUN,WONOASRI,NGADIREJO
MADIUN,WONOASRI,JATIREJO
MADIUN,WONOASRI,BANYUKAMBANG
MADIUN,WONOASRI,SIDOMULYO
MADIUN,WONOASRI,PLUMPUNGREJO
MADIUN,WONOASRI,WONOASRI
MADIUN,WONOASRI,BANCONG
MADIUN,WONOASRI,KLITIK
MADIUN,WONOASRI,PURWOSARI
MADIUN,WONOASRI,BUDURAN
MADIUN,BALEREJO,GARON
MADIUN,BALEREJO,BALEREJO
MADIUN,BALEREJO,KEBONAGUNG
MADIUN,BALEREJO,GADING
MADIUN,BALEREJO,JERUKGULUNG
MADIUN,BALEREJO,SUMBERBENING
MADIUN,BALEREJO,BULAKREJO
MADIUN,BALEREJO,TAPELAN
MADIUN,BALEREJO,BABADAN LOR
MADIUN,BALEREJO,WARUREJO
MADIUN,BALEREJO,KEDUNGJATI
MADIUN,BALEREJO,GLONGGONG
MADIUN,BALEREJO,SOGO
MADIUN,BALEREJO,BANARAN
MADIUN,BALEREJO,KEDUNGREJO
MADIUN,BALEREJO,KUWU
MADIUN,BALEREJO,PACINAN
MADIUN,BALEREJO,SIMO
MADIUN,MADIUN,DEMPELAN
MADIUN,MADIUN,BETEK
MADIUN,MADIUN,SENDANGREJO
MADIUN,MADIUN,SIRAPAN
MADIUN,MADIUN,DIMONG
MADIUN,MADIUN,TULUNGREJO
MADIUN,MADIUN,SUMBEREJO
MADIUN,MADIUN,TANJUNGREJO
MADIUN,MADIUN,BANJARSARI
MADIUN,MADIUN,NGLAMES
MADIUN,MADIUN,TIRON
MADIUN,MADIUN,GUNUNGSARI
MADIUN,MADIUN,BAGI
MADIUN,SAWAHAN,KANUNG
MADIUN,SAWAHAN,SIDOMULYO
MADIUN,SAWAHAN,REJOSARI
MADIUN,SAWAHAN,BAKUR
MADIUN,SAWAHAN,PUCANGREJO
MADIUN,SAWAHAN,KROKEH
MADIUN,SAWAHAN,LEBAKAYU
MADIUN,SAWAHAN,GOLAN
MADIUN,SAWAHAN,CABEAN
MADIUN,SAWAHAN,SAWAHAN
MADIUN,SAWAHAN,PULE
MADIUN,SAWAHAN,KAJANG
MADIUN,SAWAHAN,KLUMPIT
MADIUN,JIWAN,BUKUR
MADIUN,JIWAN,SAMBIREJO
MADIUN,JIWAN,METESIH
MADIUN,JIWAN,JIWAN
MADIUN,JIWAN,SUKOLILO
MADIUN,JIWAN,KINCANG WETAN
MADIUN,JIWAN,KWANGSEN
MADIUN,JIWAN,GROBOGAN
MADIUN,JIWAN,WAYUT
MADIUN,JIWAN,KLAGEN SERUT
MADIUN,JIWAN,TEGUHAN
MADIUN,JIWAN,NGETREP
MADIUN,JIWAN,BEDOHO
MADIUN,JIWAN,BIBRIK
MAGETAN,PONCOL,GONGGANG
MAGETAN,PONCOL,PONCOL
MAGETAN,PONCOL,CILENG
MAGETAN,PONCOL,SOMBO
MAGETAN,PONCOL,PLANGKRONGAN
MAGETAN,PONCOL,ALASTUWO
MAGETAN,PONCOL,JANGGAN
MAGETAN,PONCOL,GENILANGIT
MAGETAN,PARANG,SAYUTAN
MAGETAN,PARANG,NGLOPANG
MAGETAN,PARANG,MATEGAL
MAGETAN,PARANG,BUNGKUK
MAGETAN,PARANG,TROSONO
MAGETAN,PARANG,NGUNUT
MAGETAN,PARANG,NGAGLIK
MAGETAN,PARANG,PARANG
MAGETAN,PARANG,TAMANARUM
MAGETAN,PARANG,PRAGAK
MAGETAN,PARANG,SUNDUL
MAGETAN,PARANG,KRAJAN
MAGETAN,PARANG,JOKETRO
MAGETAN,LEMBEYAN,KEDIREN
MAGETAN,LEMBEYAN,LEMBEYAN KULON
MAGETAN,LEMBEYAN,LEMBEYAN WETAN
MAGETAN,LEMBEYAN,TUNGGUR
MAGETAN,LEMBEYAN,DUKUH
MAGETAN,LEMBEYAN,KEDUNGPANJI
MAGETAN,LEMBEYAN,NGURI
MAGETAN,LEMBEYAN,PUPUS
MAGETAN,LEMBEYAN,TAPEN
MAGETAN,LEMBEYAN,KROWE
MAGETAN,TAKERAN,KIRINGAN
MAGETAN,TAKERAN,DUYUNG
MAGETAN,TAKERAN,TAWANGREJO
MAGETAN,TAKERAN,SAWOJAJAR
MAGETAN,TAKERAN,TAKERAN
MAGETAN,TAKERAN,KUWONHARJO
MAGETAN,TAKERAN,KEPUHREJO
MAGETAN,TAKERAN,KERIK
MAGETAN,TAKERAN,WADUK
MAGETAN,TAKERAN,JOMBLANG
MAGETAN,TAKERAN,KERANG
MAGETAN,TAKERAN,MADIGONDO
MAGETAN,NGUNTORONADI,SUKOWIDI
MAGETAN,NGUNTORONADI,SEMEN
MAGETAN,NGUNTORONADI,GORANG GARENG
MAGETAN,NGUNTORONADI,PETUNGREJO
MAGETAN,NGUNTORONADI,NGUNTORONADI
MAGETAN,NGUNTORONADI,DRIYOREJO
MAGETAN,NGUNTORONADI,SIMBATAN
MAGETAN,NGUNTORONADI,PURWOREJO
MAGETAN,NGUNTORONADI,KENONGOMULYO
MAGETAN,KAWEDANAN,GIRIPURNO
MAGETAN,KAWEDANAN,NGENTEP
MAGETAN,KAWEDANAN,BALEREJO
MAGETAN,KAWEDANAN,GARON
MAGETAN,KAWEDANAN,TLADAN
MAGETAN,KAWEDANAN,POJOK
MAGETAN,KAWEDANAN,TULUNG
MAGETAN,KAWEDANAN,NGUNUT
MAGETAN,KAWEDANAN,KAWEDANAN
MAGETAN,KAWEDANAN,SAMPUNG
MAGETAN,KAWEDANAN,MANGUNREJO
MAGETAN,KAWEDANAN,SELOREJO
MAGETAN,KAWEDANAN,JAMBANGAN
MAGETAN,KAWEDANAN,BOGEM
MAGETAN,KAWEDANAN,REJOSARI
MAGETAN,KAWEDANAN,MOJOREJO
MAGETAN,KAWEDANAN,GENENGAN
MAGETAN,KAWEDANAN,KARANGREJO
MAGETAN,KAWEDANAN,NGADIREJO
MAGETAN,KAWEDANAN,SUGIHREJO
MAGETAN,MAGETAN,RINGINAGUNG
MAGETAN,MAGETAN,CANDIREJO
MAGETAN,MAGETAN,SELOSARI
MAGETAN,MAGETAN,MAGETAN
MAGETAN,MAGETAN,BULUKERTO
MAGETAN,MAGETAN,MANGKUJAYAN
MAGETAN,MAGETAN,TAMBAKREJO
MAGETAN,MAGETAN,TAMBRAN
MAGETAN,MAGETAN,KEBONAGUNG
MAGETAN,MAGETAN,KEPOLOREJO
MAGETAN,MAGETAN,TAWANGANOM
MAGETAN,MAGETAN,SUKOWINANGUN
MAGETAN,MAGETAN,BARON
MAGETAN,MAGETAN,PURWOSARI
MAGETAN,NGARIBOYO,SELOTINATAH
MAGETAN,NGARIBOYO,PENDEM
MAGETAN,NGARIBOYO,BANYUDONO
MAGETAN,NGARIBOYO,BANJARPANJANG
MAGETAN,NGARIBOYO,BANJAREJO
MAGETAN,NGARIBOYO,MOJOPURNO
MAGETAN,NGARIBOYO,BALEGONDO
MAGETAN,NGARIBOYO,NGARIBOYO
MAGETAN,NGARIBOYO,BALEASRI
MAGETAN,NGARIBOYO,SUMBERDUKUN
MAGETAN,NGARIBOYO,SELOPANGGUNG
MAGETAN,NGARIBOYO,BANGSRI
MAGETAN,PLAOSAN,NGANCAR
MAGETAN,PLAOSAN,PLUMPUNG
MAGETAN,PLAOSAN,PUNTUKDORO
MAGETAN,PLAOSAN,BULUGUNUNG
MAGETAN,PLAOSAN,BOGOARUM
MAGETAN,PLAOSAN,RANDUGEDE
MAGETAN,PLAOSAN,SUMBERAGUNG
MAGETAN,PLAOSAN,NITIKAN
MAGETAN,PLAOSAN,SIDOMUKTI
MAGETAN,PLAOSAN,BULUHARJO
MAGETAN,PLAOSAN,PLAOSAN
MAGETAN,PLAOSAN,DADI
MAGETAN,PLAOSAN,SARANGAN
MAGETAN,PLAOSAN,PACALAN
MAGETAN,PLAOSAN,SENDANGAGUNG
MAGETAN,SIDOREJO,GETASANYAR
MAGETAN,SIDOREJO,SIDOREJO
MAGETAN,SIDOREJO,DURENAN
MAGETAN,SIDOREJO,SAMBIROBYONG
MAGETAN,SIDOREJO,CAMPURSARI
MAGETAN,SIDOREJO,KALANG
MAGETAN,SIDOREJO,WIDOROKANDANG
MAGETAN,SIDOREJO,SIDOKERTO
MAGETAN,SIDOREJO,SUMBERSAWIT
MAGETAN,SIDOREJO,SIDOMULYO
MAGETAN,PANEKAN,TERUNG
MAGETAN,PANEKAN,CEPOKO
MAGETAN,PANEKAN,MILANGASRI
MAGETAN,PANEKAN,WATES
MAGETAN,PANEKAN,PANEKAN
MAGETAN,PANEKAN,MANJUNG
MAGETAN,PANEKAN,TANJUNGSARI
MAGETAN,PANEKAN,SUMBERDODOL
MAGETAN,PANEKAN,TAPAK
MAGETAN,PANEKAN,SUKOWIDI
MAGETAN,PANEKAN,BEDAGUNG
MAGETAN,PANEKAN,NGILIRAN
MAGETAN,PANEKAN,JABUNG
MAGETAN,PANEKAN,REJOMULYO
MAGETAN,PANEKAN,TURI
MAGETAN,PANEKAN,SIDOWAYAH
MAGETAN,PANEKAN,BANJAREJO
MAGETAN,SUKOMORO,KALANGKETI
MAGETAN,SUKOMORO,TAMANAN
MAGETAN,SUKOMORO,TAMBAKMAS
MAGETAN,SUKOMORO,BANDAR
MAGETAN,SUKOMORO,BIBIS
MAGETAN,SUKOMORO,SUKOMORO
MAGETAN,SUKOMORO,BULU
MAGETAN,SUKOMORO,POJOKSARI
MAGETAN,SUKOMORO,TINAP
MAGETAN,SUKOMORO,KEMBANGAN
MAGETAN,SUKOMORO,KEDUNGGUWO
MAGETAN,SUKOMORO,KENTANGAN
MAGETAN,SUKOMORO,BOGEM
MAGETAN,SUKOMORO,TRUNENG
MAGETAN,BENDO,DUKUH
MAGETAN,BENDO,BELOTAN
MAGETAN,BENDO,PINGKUK
MAGETAN,BENDO,TANJUNG
MAGETAN,BENDO,TEGALARUM
MAGETAN,BENDO,BULAK
MAGETAN,BENDO,SOCO
MAGETAN,BENDO,CARIKAN
MAGETAN,BENDO,BENDO
MAGETAN,BENDO,BULUGLEDEG
MAGETAN,BENDO,DUWET
MAGETAN,BENDO,SETREN
MAGETAN,BENDO,KLECO
MAGETAN,BENDO,KLEDOKAN
MAGETAN,BENDO,LEMAHBANG
MAGETAN,BENDO,KINANDANG
MAGETAN,MAOSPATI,SUGIHWARAS
MAGETAN,MAOSPATI,TANJUNGSEPREH
MAGETAN,MAOSPATI,GULUN
MAGETAN,MAOSPATI,MALANG
MAGETAN,MAOSPATI,MAOSPATI
MAGETAN,MAOSPATI,KLAGEN GAMBIRAN
MAGETAN,MAOSPATI,PANDEYAN
MAGETAN,MAOSPATI,SURATMAJAN
MAGETAN,MAOSPATI,RONOWIJAYAN
MAGETAN,MAOSPATI,NGUJUNG
MAGETAN,MAOSPATI,SUMBEREJO
MAGETAN,MAOSPATI,PESU
MAGETAN,MAOSPATI,KRATON
MAGETAN,MAOSPATI,MRANGGEN
MAGETAN,MAOSPATI,SEMPOL
MAGETAN,KARANGREJO,MANTREN
MAGETAN,KARANGREJO,GONDANG
MAGETAN,KARANGREJO,SAMBIREMBE
MAGETAN,KARANGREJO,PATIHAN
MAGETAN,KARANGREJO,KARANGREJO
MAGETAN,KARANGREJO,MANISREJO
MAGETAN,KARANGREJO,PELEM
MAGETAN,KARANGREJO,GEBYOG
MAGETAN,KARANGREJO,PRAMPELAN
MAGETAN,KARANGREJO,GRABAHAN
MAGETAN,KARANGREJO,KAUMAN
MAGETAN,KARANGREJO,MARON
MAGETAN,KARANGREJO,BALUK
MAGETAN,KARAS,BOTOK
MAGETAN,KARAS,GINUK
MAGETAN,KARAS,TAJI
MAGETAN,KARAS,TEMBORO
MAGETAN,KARAS,TEMENGGUNGAN
MAGETAN,KARAS,JUNGKE
MAGETAN,KARAS,GEPLAK
MAGETAN,KARAS,KARAS
MAGETAN,KARAS,KUWON
MAGETAN,KARAS,SOBONTORO
MAGETAN,KARAS,SUMURSONGO
MAGETAN,BARAT,BANJAREJO
MAGETAN,BARAT,PURWODADI
MAGETAN,BARAT,KARANGSONO
MAGETAN,BARAT,BOGOREJO
MAGETAN,BARAT,TEBON
MAGETAN,BARAT,MANJUNG
MAGETAN,BARAT,PANGGUNG
MAGETAN,BARAT,KLAGEN
MAGETAN,BARAT,NGUMPUL
MAGETAN,BARAT,BANGUNASRI
MAGETAN,BARAT,BLARAN
MAGETAN,BARAT,MANGGE
MAGETAN,BARAT,JONGGRANG
MAGETAN,BARAT,REJOMULYO
MAGETAN,KARTOHARJO,KLURAHAN
MAGETAN,KARTOHARJO,PENCOL
MAGETAN,KARTOHARJO,SUKOWIDI
MAGETAN,KARTOHARJO,KARTOHARJO
MAGETAN,KARTOHARJO,NGELANG
MAGETAN,KARTOHARJO,JAJAR
MAGETAN,KARTOHARJO,GUNUNGAN
MAGETAN,KARTOHARJO,KARANGMOJO
MAGETAN,KARTOHARJO,MRAHU
MAGETAN,KARTOHARJO,BAYEM TAMAN
MAGETAN,KARTOHARJO,BAYEM WETAN
MAGETAN,KARTOHARJO,JERUK
NGAWI,SINE,WONOSARI
NGAWI,SINE,PANDANSARI
NGAWI,SINE,GIRIKERTO
NGAWI,SINE,NGRENDENG
NGAWI,SINE,HARGOSARI
NGAWI,SINE,POCOL
NGAWI,SINE,GENDOL
NGAWI,SINE,SINE
NGAWI,SINE,SUMBEREJO
NGAWI,SINE,SUMBERSARI
NGAWI,SINE,KUNIRAN
NGAWI,SINE,TULAKAN
NGAWI,SINE,KETANGGUNG
NGAWI,SINE,JAGIR
NGAWI,SINE,KAUMAN
NGAWI,NGRAMBE,HARGOMULYO
NGAWI,NGRAMBE,GIRIHARJO
NGAWI,NGRAMBE,SETONO
NGAWI,NGRAMBE,WAKAH
NGAWI,NGRAMBE,TAWANGREJO
NGAWI,NGRAMBE,SAMBIREJO
NGAWI,NGRAMBE,MANISHARJO
NGAWI,NGRAMBE,SIDOMULYO
NGAWI,NGRAMBE,NGRAMBE
NGAWI,NGRAMBE,BABADAN
NGAWI,NGRAMBE,KRANDEGAN
NGAWI,NGRAMBE,PUCANGAN
NGAWI,NGRAMBE,CEPOKO
NGAWI,NGRAMBE,MENDIRO
NGAWI,JOGOROGO,UMBULREJO
NGAWI,JOGOROGO,KLETEKAN
NGAWI,JOGOROGO,JATEN
NGAWI,JOGOROGO,GIRIMULYO
NGAWI,JOGOROGO,NGRAYUDAN
NGAWI,JOGOROGO,TALANG
NGAWI,JOGOROGO,MACANAN
NGAWI,JOGOROGO,BRUBUH
NGAWI,JOGOROGO,JOGOROGO
NGAWI,JOGOROGO,DAWUNG
NGAWI,JOGOROGO,TANJUNGSARI
NGAWI,JOGOROGO,SOCO
NGAWI,KENDAL,KARANGGUPITO
NGAWI,KENDAL,KARANGREJO
NGAWI,KENDAL,SIMO
NGAWI,KENDAL,PLOSO
NGAWI,KENDAL,MAJASEM
NGAWI,KENDAL,KENDAL
NGAWI,KENDAL,SIDOREJO
NGAWI,KENDAL,GAYAM
NGAWI,KENDAL,DADAPAN
NGAWI,KENDAL,PATALAN
NGAWI,GENENG,KERAS WETAN
NGAWI,GENENG,KENITEN
NGAWI,GENENG,TAMBAKROMO
NGAWI,GENENG,TEPAS
NGAWI,GENENG,GENENG
NGAWI,GENENG,SIDOREJO
NGAWI,GENENG,BADERAN
NGAWI,GENENG,KLAMPISAN
NGAWI,GENENG,KASREMAN
NGAWI,GENENG,KERSIKAN
NGAWI,GENENG,DEMPEL
NGAWI,GENENG,KLITIK
NGAWI,GENENG,KERSOHARJO
NGAWI,GERIH,RANDUSONGO
NGAWI,GERIH,WIDODAREN
NGAWI,GERIH,GERIH
NGAWI,GERIH,KERAS KULON
NGAWI,GERIH,GUYUNG
NGAWI,KWADUNGAN,BUDUG
NGAWI,KWADUNGAN,MOJOMANIS
NGAWI,KWADUNGAN,KARANGSONO
NGAWI,KWADUNGAN,BANGET
NGAWI,KWADUNGAN,KWADUNGAN
NGAWI,KWADUNGAN,WARUK KALONG
NGAWI,KWADUNGAN,SIMO
NGAWI,KWADUNGAN,SUMENGKO
NGAWI,KWADUNGAN,TIRAK
NGAWI,KWADUNGAN,PURWOSARI
NGAWI,KWADUNGAN,JENANGAN
NGAWI,KWADUNGAN,POJOK
NGAWI,KWADUNGAN,DINDEN
NGAWI,KWADUNGAN,KENDUNG
NGAWI,PANGKUR,GANDRI
NGAWI,PANGKUR,SUMBER
NGAWI,PANGKUR,BABADAN
NGAWI,PANGKUR,POH KONYAL
NGAWI,PANGKUR,PARAS
NGAWI,PANGKUR,PLESET
NGAWI,PANGKUR,PANGKUR
NGAWI,PANGKUR,WARUK TENGAH
NGAWI,PANGKUR,NGOMPRO
NGAWI,KARANGJATI,CAMPUR ASRI
NGAWI,KARANGJATI,DANGUK
NGAWI,KARANGJATI,GEMPOL
NGAWI,KARANGJATI,RINGIN ANOM
NGAWI,KARANGJATI,SEMBUNG
NGAWI,KARANGJATI,SIDOREJO
NGAWI,KARANGJATI,DUNGMIRI
NGAWI,KARANGJATI,BRANGOL
NGAWI,KARANGJATI,SIDOKERTO
NGAWI,KARANGJATI,JATIPURO
NGAWI,KARANGJATI,PUHTI
NGAWI,KARANGJATI,SAWO
NGAWI,KARANGJATI,KARANGJATI
NGAWI,KARANGJATI,LEGUNDI
NGAWI,KARANGJATI,REJOMULYO
NGAWI,KARANGJATI,REJUNO
NGAWI,KARANGJATI,PLOSO LOR
NGAWI,BRINGIN,LEGO WETAN
NGAWI,BRINGIN,DERO
NGAWI,BRINGIN,KROMPOL
NGAWI,BRINGIN,MOJO
NGAWI,BRINGIN,SUMBER BENING
NGAWI,BRINGIN,BRINGIN
NGAWI,BRINGIN,DAMPIT
NGAWI,BRINGIN,SURUH
NGAWI,BRINGIN,GANDONG
NGAWI,BRINGIN,KENONGOREJO
NGAWI,PADAS,BANJARANSARI
NGAWI,PADAS,BENDO
NGAWI,PADAS,TAMBAKROMO
NGAWI,PADAS,TUNGKULREJO
NGAWI,PADAS,BINTOYO
NGAWI,PADAS,SUKOWIYONO
NGAWI,PADAS,MUNGGUT
NGAWI,PADAS,PACING
NGAWI,PADAS,PADAS
NGAWI,PADAS,KEDUNG PRAHU
NGAWI,PADAS,SAMBIROTO
NGAWI,PADAS,KWADUNGAN LOR
NGAWI,KASREMAN,JATIREJO
NGAWI,KASREMAN,CANGAKAN
NGAWI,KASREMAN,KARANG MALANG
NGAWI,KASREMAN,KASREMAN
NGAWI,KASREMAN,LEGO KULON
NGAWI,KASREMAN,TAWUN
NGAWI,KASREMAN,KIYONTEN
NGAWI,KASREMAN,GUNUNGSARI
NGAWI,NGAWI,MANGUNHARJO
NGAWI,NGAWI,KANDANGAN
NGAWI,NGAWI,KARTOHARJO
NGAWI,NGAWI,BERAN
NGAWI,NGAWI,JURUREJO
NGAWI,NGAWI,WATUALANG
NGAWI,NGAWI,GRUDO
NGAWI,NGAWI,MARGOMULYO
NGAWI,NGAWI,KARANG TENGAH
NGAWI,NGAWI,PELEM
NGAWI,NGAWI,KETANGGI
NGAWI,NGAWI,KARANGASRI
NGAWI,NGAWI,NGAWI
NGAWI,NGAWI,KARANG TENGAH PRANDON
NGAWI,NGAWI,BANYU URIP
NGAWI,NGAWI,KEREK
NGAWI,PARON,GENTONG
NGAWI,PARON,BABADAN
NGAWI,PARON,KEDUNG PUTRI
NGAWI,PARON,SEMEN
NGAWI,PARON,TEGUHAN
NGAWI,PARON,SIRIGAN
NGAWI,PARON,JEBLOGAN
NGAWI,PARON,JAMBANGAN
NGAWI,PARON,TEMPURAN
NGAWI,PARON,DAWU
NGAWI,PARON,PARON
NGAWI,PARON,GELUNG
NGAWI,PARON,NGALE
NGAWI,PARON,KEBON
NGAWI,KEDUNGGALAR,BEGAL
NGAWI,KEDUNGGALAR,WONOREJO
NGAWI,KEDUNGGALAR,KATIKAN
NGAWI,KEDUNGGALAR,PELANG KIDUL
NGAWI,KEDUNGGALAR,KEDUNGGALAR
NGAWI,KEDUNGGALAR,JATI GEMBOL
NGAWI,KEDUNGGALAR,PELANG LOR
NGAWI,KEDUNGGALAR,BANGUNREJO KIDUL
NGAWI,KEDUNGGALAR,JENGGRIK
NGAWI,KEDUNGGALAR,WONOKERTO
NGAWI,KEDUNGGALAR,GEMARANG
NGAWI,KEDUNGGALAR,KAWU
NGAWI,PITU,BANJARBANGGI
NGAWI,PITU,BANGUNREJO LOR
NGAWI,PITU,KARANGGENENG
NGAWI,PITU,PAPUNGAN
NGAWI,PITU,CANTEL
NGAWI,PITU,NGANCAR
NGAWI,PITU,KALANG
NGAWI,PITU,PITU
NGAWI,PITU,DUMPLENGAN
NGAWI,PITU,SELOPURO
NGAWI,WIDODAREN,BANYU BIRU
NGAWI,WIDODAREN,KEDUNGGUDEL
NGAWI,WIDODAREN,KAYUTREJO
NGAWI,WIDODAREN,SEKAR ALAS
NGAWI,WIDODAREN,SEKAR PUTIH
NGAWI,WIDODAREN,SIDOMAKMUR
NGAWI,WIDODAREN,SIDOLAJU
NGAWI,WIDODAREN,KARANG BANYU
NGAWI,WIDODAREN,WALIKUKUN
NGAWI,WIDODAREN,WIDODAREN
NGAWI,WIDODAREN,GENDINGAN
NGAWI,WIDODAREN,KAUMAN
NGAWI,MANTINGAN,TAMBAK BOYO
NGAWI,MANTINGAN,PAKAH
NGAWI,MANTINGAN,KEDUNGHARJO
NGAWI,MANTINGAN,MANTINGAN
NGAWI,MANTINGAN,SAMBIREJO
NGAWI,MANTINGAN,PENGKOL
NGAWI,MANTINGAN,JATIMULYO
NGAWI,KARANGANYAR,SEKARJATI
NGAWI,KARANGANYAR,BANGUNREJO
NGAWI,KARANGANYAR,SRI WEDARI
NGAWI,KARANGANYAR,MENGGER
NGAWI,KARANGANYAR,PANDEAN
NGAWI,KARANGANYAR,KARANG ANYAR
NGAWI,KARANGANYAR,GEMBOL
BOJONEGORO,MARGOMULYO,NGELO
BOJONEGORO,MARGOMULYO,KALANGAN
BOJONEGORO,MARGOMULYO,MARGOMULYO
BOJONEGORO,MARGOMULYO,SUMBEREJO
BOJONEGORO,MARGOMULYO,MEDURI
BOJONEGORO,MARGOMULYO,GENENG
BOJONEGORO,NGRAHO,LUWIHAJI
BOJONEGORO,NGRAHO,SUGIH WARAS
BOJONEGORO,NGRAHO,SUMBERAGUNG
BOJONEGORO,NGRAHO,MOJOREJO
BOJONEGORO,NGRAHO,NGRAHO
BOJONEGORO,NGRAHO,BLIMBING GEDE
BOJONEGORO,NGRAHO,JUMOK
BOJONEGORO,NGRAHO,NGANTI
BOJONEGORO,NGRAHO,PANDAN
BOJONEGORO,NGRAHO,TANGGUNGAN
BOJONEGORO,NGRAHO,KALIREJO
BOJONEGORO,NGRAHO,TAPELAN
BOJONEGORO,NGRAHO,SUMBERARUM
BOJONEGORO,NGRAHO,PAYAMAN
BOJONEGORO,NGRAHO,BANCER
BOJONEGORO,NGRAHO,KLEMPUN
BOJONEGORO,TAMBAKREJO,JATIMULYO
BOJONEGORO,TAMBAKREJO,NAPIS
BOJONEGORO,TAMBAKREJO,NGRANCANG
BOJONEGORO,TAMBAKREJO,TURI
BOJONEGORO,TAMBAKREJO,MULYOREJO
BOJONEGORO,TAMBAKREJO,KACANGAN
BOJONEGORO,TAMBAKREJO,SENDANGREJO
BOJONEGORO,TAMBAKREJO,DOLOKGEDE
BOJONEGORO,TAMBAKREJO,MALING MATI
BOJONEGORO,TAMBAKREJO,TAMBAK REJO
BOJONEGORO,TAMBAKREJO,BAKALAN
BOJONEGORO,TAMBAKREJO,JAWIK
BOJONEGORO,TAMBAKREJO,SUKOREJO
BOJONEGORO,TAMBAKREJO,GADING
BOJONEGORO,TAMBAKREJO,PENGKOL
BOJONEGORO,TAMBAKREJO,TANJUNG
BOJONEGORO,TAMBAKREJO,GAMONGAN
BOJONEGORO,TAMBAKREJO,KALISUMBER
BOJONEGORO,NGAMBON,NGLAMPIN
BOJONEGORO,NGAMBON,KARANGMANGU
BOJONEGORO,NGAMBON,NGAMBON
